orderNum,App_Name,Status,Order_cancel_reason,Locality,outletId,outletName,userId,User_Name
73991,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
74486,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
75079,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
76247,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
74632,agritray,rejected,Wrong items selected,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
74634,agritray,rejected,Others,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
74636,agritray,rejected,Wrong address selected,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
74637,agritray,rejected,Delay in delivery,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
74638,agritray,rejected,Others,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
74642,agritray,rejected,Others,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
74738,agritray,rejected,Wrong items selected,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
74026,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,18fd84c0-a4d1-11eb-bc79-d17123d9c058,SailajaCh
74633,agritray,rejected,Accidently placed an order,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,18fd84c0-a4d1-11eb-bc79-d17123d9c058,SailajaCh
74747,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,18fd84c0-a4d1-11eb-bc79-d17123d9c058,SailajaCh
76479,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,18fd84c0-a4d1-11eb-bc79-d17123d9c058,SailajaCh
74192,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,bac69ef0-b80f-11e9-b484-3b8451e6cffd,Shivam Gupta
76267,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,bac69ef0-b80f-11e9-b484-3b8451e6cffd,Shivam Gupta
74106,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,a58977d0-3053-11ea-9edb-4fbd51a052a9,Srinu Chetti
76439,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,a58977d0-3053-11ea-9edb-4fbd51a052a9,Srinu Chetti
74488,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,e38fe500-6424-11ea-9edb-4fbd51a052a9,RobbiAnudeep Kumar
74857,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,e38fe500-6424-11ea-9edb-4fbd51a052a9,RobbiAnudeep Kumar
75705,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,e38fe500-6424-11ea-9edb-4fbd51a052a9,RobbiAnudeep Kumar
76277,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,e38fe500-6424-11ea-9edb-4fbd51a052a9,RobbiAnudeep Kumar
76530,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,e38fe500-6424-11ea-9edb-4fbd51a052a9,RobbiAnudeep Kumar
75524,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,90ebcad0-8f6d-11e9-b1bc-07cde7591eae,Kranti KumarAllam
76183,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,90ebcad0-8f6d-11e9-b1bc-07cde7591eae,Kranti KumarAllam
74647,agritray,rejected,Others,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,f5781bf0-daa1-11e9-a216-3f55652726a8,JimitShah
74155,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,b880d220-c38c-11eb-bc79-d17123d9c058,HemaVanapalli
74728,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,b880d220-c38c-11eb-bc79-d17123d9c058,HemaVanapalli
75959,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,b880d220-c38c-11eb-bc79-d17123d9c058,HemaVanapalli
76186,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,b880d220-c38c-11eb-bc79-d17123d9c058,HemaVanapalli
74170,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,c5a92930-beb0-11e9-b268-47fcdfd8fd18,Ali Lenka
75067,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,c5a92930-beb0-11e9-b268-47fcdfd8fd18,Ali Lenka
75776,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,c5a92930-beb0-11e9-b268-47fcdfd8fd18,Ali Lenka
75882,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,c5a92930-beb0-11e9-b268-47fcdfd8fd18,Ali Lenka
76182,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,c5a92930-beb0-11e9-b268-47fcdfd8fd18,Ali Lenka
76796,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,c5a92930-beb0-11e9-b268-47fcdfd8fd18,Ali Lenka
74947,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,42764cf0-8c9f-11eb-89da-3f4ad0e4d619,
75455,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,7da92080-fe65-11eb-88f2-094c55e8642b,SunilGummalla 
75459,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,e3f7c860-fe69-11eb-88f2-094c55e8642b,SaiBrahmandam 
75542,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,8bdb3c00-74dc-11eb-89da-3f4ad0e4d619,ShaliniRao
75783,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,ba02cfe0-81f1-11eb-89da-3f4ad0e4d619,Purushothama Pai
76430,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,ba02cfe0-81f1-11eb-89da-3f4ad0e4d619,Purushothama Pai
75918,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,cba2a8c0-75d9-11eb-89da-3f4ad0e4d619,Aparna Nalam
76008,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,ae5a7430-7527-11eb-89da-3f4ad0e4d619,RavitejaP V M
76154,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,ae5a7430-7527-11eb-89da-3f4ad0e4d619,RavitejaP V M
76055,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,6b807ef0-04f3-11ec-88f2-094c55e8642b,SrilakshmammaPathuri
76753,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,6b807ef0-04f3-11ec-88f2-094c55e8642b,SrilakshmammaPathuri
76065,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,f7cf2e10-0552-11ec-88f2-094c55e8642b,PoojaGupta
76081,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,03a0b0b0-adc4-11eb-bc79-d17123d9c058,Mounika Manikonda
76160,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,911bcc50-05cf-11ec-88f2-094c55e8642b,Saritha ReddySarikonda
76161,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,9fa19a20-7353-11eb-89da-3f4ad0e4d619,Chandrika Allamraju 
76245,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,cd4c5dc0-ab66-11eb-bc79-d17123d9c058,SamiDurrani
76302,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,f95d9980-a7cc-11eb-bc79-d17123d9c058,JayaprakashSoma
76336,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,3f0d28d0-a42e-11eb-bc79-d17123d9c058,Deepak CH
76436,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,3f0d28d0-a42e-11eb-bc79-d17123d9c058,Deepak CH
76454,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,854ffe00-c079-11eb-bc79-d17123d9c058,RajeshMallula
76554,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,583919f0-099f-11ec-88f2-094c55e8642b,Anusha Kanchi 
76593,agritray,enforcedCancel,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,22767e00-821f-11eb-89da-3f4ad0e4d619,RajaRam A
76725,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,0d899060-6f53-11eb-8c5d-9f6842a214ae,VamsiNani
76756,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,8ac5d900-0bb9-11ec-88f2-094c55e8642b,KalyanReddy
76772,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,ec82bb60-0bcb-11ec-88f2-094c55e8642b,Vijaya Devarasetty 
76800,agritray,complete,None,Kondapur,6b6b6b30-6f54-11eb-b66b-8d153c900e4f,Agritray,64076560-9f92-11eb-bc79-d17123d9c058,Sarat chandraPenmatsa 
74094,kesariyassweets,complete,None,Jubilee Hills,af558760-f0e0-11ea-a064-a9a8f7f0e3ea,Kesariyas Sweets,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
74376,kesariyassweets,complete,None,Jubilee Hills,af558760-f0e0-11ea-a064-a9a8f7f0e3ea,Kesariyas Sweets,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
74924,kesariyassweets,complete,None,Jubilee Hills,af558760-f0e0-11ea-a064-a9a8f7f0e3ea,Kesariyas Sweets,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
76844,kesariyassweets,complete,None,Jubilee Hills,af558760-f0e0-11ea-a064-a9a8f7f0e3ea,Kesariyas Sweets,a58977d0-3053-11ea-9edb-4fbd51a052a9,Srinu Chetti
74388,kesariyassweets,complete,None,Jubilee Hills,af558760-f0e0-11ea-a064-a9a8f7f0e3ea,Kesariyas Sweets,e38fe500-6424-11ea-9edb-4fbd51a052a9,RobbiAnudeep Kumar
75649,kesariyassweets,complete,None,Jubilee Hills,af558760-f0e0-11ea-a064-a9a8f7f0e3ea,Kesariyas Sweets,e38fe500-6424-11ea-9edb-4fbd51a052a9,RobbiAnudeep Kumar
76029,kesariyassweets,complete,None,Jubilee Hills,af558760-f0e0-11ea-a064-a9a8f7f0e3ea,Kesariyas Sweets,e38fe500-6424-11ea-9edb-4fbd51a052a9,RobbiAnudeep Kumar
76066,kesariyassweets,complete,None,Jubilee Hills,af558760-f0e0-11ea-a064-a9a8f7f0e3ea,Kesariyas Sweets,e38fe500-6424-11ea-9edb-4fbd51a052a9,RobbiAnudeep Kumar
76365,kesariyassweets,complete,None,Jubilee Hills,af558760-f0e0-11ea-a064-a9a8f7f0e3ea,Kesariyas Sweets,e38fe500-6424-11ea-9edb-4fbd51a052a9,RobbiAnudeep Kumar
75009,kesariyassweets,complete,None,Jubilee Hills,af558760-f0e0-11ea-a064-a9a8f7f0e3ea,Kesariyas Sweets,c5a92930-beb0-11e9-b268-47fcdfd8fd18,Ali Lenka
76005,kesariyassweets,complete,None,Jubilee Hills,af558760-f0e0-11ea-a064-a9a8f7f0e3ea,Kesariyas Sweets,c5a92930-beb0-11e9-b268-47fcdfd8fd18,Ali Lenka
76070,kesariyassweets,complete,None,Jubilee Hills,af558760-f0e0-11ea-a064-a9a8f7f0e3ea,Kesariyas Sweets,c5a92930-beb0-11e9-b268-47fcdfd8fd18,Ali Lenka
76254,kesariyassweets,complete,None,Jubilee Hills,af558760-f0e0-11ea-a064-a9a8f7f0e3ea,Kesariyas Sweets,c5a92930-beb0-11e9-b268-47fcdfd8fd18,Ali Lenka
76674,kesariyassweets,complete,None,Jubilee Hills,af558760-f0e0-11ea-a064-a9a8f7f0e3ea,Kesariyas Sweets,c5a92930-beb0-11e9-b268-47fcdfd8fd18,Ali Lenka
74481,appname,complete,None,Madhapur,ce61d350-2a2b-11eb-8aa9-094541aa2f78,The Big Noodles,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
76379,appname,complete,None,Madhapur,ce61d350-2a2b-11eb-8aa9-094541aa2f78,The Big Noodles,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
76214,appname,complete,None,Madhapur,ce61d350-2a2b-11eb-8aa9-094541aa2f78,The Big Noodles,90ebcad0-8f6d-11e9-b1bc-07cde7591eae,Kranti KumarAllam
76757,appname,complete,None,Madhapur,ce61d350-2a2b-11eb-8aa9-094541aa2f78,The Big Noodles,c5a92930-beb0-11e9-b268-47fcdfd8fd18,Ali Lenka
74487,appname,complete,None,Madhapur,139d8d80-e5e7-11ea-b3ef-3974b5d3b4d0,Chai Point,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
74604,appname,complete,None,Gachibowli,d026eb20-b840-11e9-85ec-077ec74e3435,The Burrito Bowl,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
74295,appname,rejected,Restaurant not accepting the order,Gachibowli,d026eb20-b840-11e9-85ec-077ec74e3435,The Burrito Bowl,bac69ef0-b80f-11e9-b484-3b8451e6cffd,Shivam Gupta
76630,appname,complete,None,Gachibowli,d026eb20-b840-11e9-85ec-077ec74e3435,The Burrito Bowl,bac69ef0-b80f-11e9-b484-3b8451e6cffd,Shivam Gupta
74850,appname,complete,None,Madhapur,2a23ba80-be4b-11e9-91ff-bb4181b6e871,Siddru Bakers,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
75254,appname,complete,None,Madhapur,2a23ba80-be4b-11e9-91ff-bb4181b6e871,Siddru Bakers,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
76407,appname,rejected,Restaurant Cancelled the order,Madhapur,2a23ba80-be4b-11e9-91ff-bb4181b6e871,Siddru Bakers,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
74919,appname,complete,None,Madhapur,3f3c1160-24d4-11eb-bae3-c779f73b7cb3,Kichidi Kahani,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
75462,appname,complete,None,Madhapur,3f3c1160-24d4-11eb-bae3-c779f73b7cb3,Kichidi Kahani,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
75605,appname,complete,None,Madhapur,3f3c1160-24d4-11eb-bae3-c779f73b7cb3,Kichidi Kahani,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
75679,appname,complete,None,Madhapur,3f3c1160-24d4-11eb-bae3-c779f73b7cb3,Kichidi Kahani,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
76068,appname,complete,None,Madhapur,3f3c1160-24d4-11eb-bae3-c779f73b7cb3,Kichidi Kahani,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
76163,appname,complete,None,Madhapur,3f3c1160-24d4-11eb-bae3-c779f73b7cb3,Kichidi Kahani,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
76221,appname,complete,None,Madhapur,3f3c1160-24d4-11eb-bae3-c779f73b7cb3,Kichidi Kahani,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
76676,appname,complete,None,Madhapur,3f3c1160-24d4-11eb-bae3-c779f73b7cb3,Kichidi Kahani,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
74119,appname,complete,None,Madhapur,3f3c1160-24d4-11eb-bae3-c779f73b7cb3,Kichidi Kahani,ec9d0490-3141-11ea-9edb-4fbd51a052a9,RaziHyder
74325,appname,complete,None,Madhapur,3f3c1160-24d4-11eb-bae3-c779f73b7cb3,Kichidi Kahani,ec9d0490-3141-11ea-9edb-4fbd51a052a9,RaziHyder
75682,appname,complete,None,Madhapur,3f3c1160-24d4-11eb-bae3-c779f73b7cb3,Kichidi Kahani,fe552540-fb3a-11eb-88f2-094c55e8642b,RajuRaj
75115,appname,complete,None,Madhapur,d5d11bc0-bacb-11ea-a8b3-f5372760955c,Nanking Express,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
76375,appname,rejected,None,Madhapur,d5d11bc0-bacb-11ea-a8b3-f5372760955c,Nanking Express,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
75157,appname,complete,None,Madhapur,418581a0-24d3-11eb-bae3-c779f73b7cb3,Pot Man,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
75280,appname,complete,None,Jubilee Hills,65f61840-b47d-11ea-a8b3-f5372760955c,Dadus,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
76064,appname,complete,None,Anjaiah Nagar,63cb1ff0-f40d-11ea-a064-a9a8f7f0e3ea,Udipi's Upahar,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
76246,appname,complete,None,Anjaiah Nagar,63cb1ff0-f40d-11ea-a064-a9a8f7f0e3ea,Udipi's Upahar,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
76517,appname,complete,None,Anjaiah Nagar,63cb1ff0-f40d-11ea-a064-a9a8f7f0e3ea,Udipi's Upahar,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
73993,appname,complete,None,Anjaiah Nagar,63cb1ff0-f40d-11ea-a064-a9a8f7f0e3ea,Udipi's Upahar,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
74195,appname,complete,None,Anjaiah Nagar,63cb1ff0-f40d-11ea-a064-a9a8f7f0e3ea,Udipi's Upahar,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
74403,appname,complete,None,Anjaiah Nagar,63cb1ff0-f40d-11ea-a064-a9a8f7f0e3ea,Udipi's Upahar,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
75083,appname,complete,None,Anjaiah Nagar,63cb1ff0-f40d-11ea-a064-a9a8f7f0e3ea,Udipi's Upahar,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
75269,appname,complete,None,Anjaiah Nagar,63cb1ff0-f40d-11ea-a064-a9a8f7f0e3ea,Udipi's Upahar,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
75374,appname,complete,None,Anjaiah Nagar,63cb1ff0-f40d-11ea-a064-a9a8f7f0e3ea,Udipi's Upahar,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
75450,appname,complete,None,Anjaiah Nagar,63cb1ff0-f40d-11ea-a064-a9a8f7f0e3ea,Udipi's Upahar,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
75633,appname,complete,None,Anjaiah Nagar,63cb1ff0-f40d-11ea-a064-a9a8f7f0e3ea,Udipi's Upahar,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
75677,appname,complete,None,Anjaiah Nagar,63cb1ff0-f40d-11ea-a064-a9a8f7f0e3ea,Udipi's Upahar,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
76815,appname,complete,None,Anjaiah Nagar,63cb1ff0-f40d-11ea-a064-a9a8f7f0e3ea,Udipi's Upahar,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
76858,appname,complete,None,Anjaiah Nagar,63cb1ff0-f40d-11ea-a064-a9a8f7f0e3ea,Udipi's Upahar,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
74021,appname,rejected,Restaurant Cancelled the order,Anjaiah Nagar,63cb1ff0-f40d-11ea-a064-a9a8f7f0e3ea,Udipi's Upahar,a414a670-d51f-11e9-b697-1b286d5a0edf,ShivChauhan
76255,appname,complete,None,Manikonda,dc7f1f10-3944-11eb-855e-6f681c5e656b,Dilli Kathi Roll,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
76383,appname,complete,None,Manikonda,dc7f1f10-3944-11eb-855e-6f681c5e656b,Dilli Kathi Roll,c5a92930-beb0-11e9-b268-47fcdfd8fd18,Ali Lenka
76345,appname,rejected,Others,Hi Tech City,fb4453e0-d3b2-11ea-85a2-a9de14c840b1,ACE Bakers,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
76346,appname,complete,None,Madhapur,13f706d0-bd24-11ea-85a2-a9de14c840b1,Oh Biryani,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
76402,appname,rejected,Others,Jubilee Hills,f59a7040-4ccc-11ea-99da-bfb892f54f4d,99 Pancakes,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
76520,appname,complete,None,Madhapur,fe1f6d60-cf95-11e9-bb0b-7f505e0c05d0,Savla's Home Food,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
74824,appname,complete,None,Madhapur,fe1f6d60-cf95-11e9-bb0b-7f505e0c05d0,Savla's Home Food,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
75087,appname,complete,None,Madhapur,fe1f6d60-cf95-11e9-bb0b-7f505e0c05d0,Savla's Home Food,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
75380,appname,complete,None,Madhapur,fe1f6d60-cf95-11e9-bb0b-7f505e0c05d0,Savla's Home Food,a414a670-d51f-11e9-b697-1b286d5a0edf,ShivChauhan
74498,appname,complete,None,Madhapur,fe1f6d60-cf95-11e9-bb0b-7f505e0c05d0,Savla's Home Food,ec9d0490-3141-11ea-9edb-4fbd51a052a9,RaziHyder
74408,appname,complete,None,Madhapur,fe1f6d60-cf95-11e9-bb0b-7f505e0c05d0,Savla's Home Food,e38fe500-6424-11ea-9edb-4fbd51a052a9,RobbiAnudeep Kumar
74602,appname,complete,None,Madhapur,fe1f6d60-cf95-11e9-bb0b-7f505e0c05d0,Savla's Home Food,f5781bf0-daa1-11e9-a216-3f55652726a8,JimitShah
76677,appname,complete,None,Kondapur,9120e180-bc44-11e9-85ec-077ec74e3435,Bihari North Indian Hotel,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
76763,appname,complete,None,Gachibowli,2d8c68c0-6d96-11ea-9d84-e7054762b093,Sandwich Eatery,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
76814,appname,complete,None,Gachibowli,2d8c68c0-6d96-11ea-9d84-e7054762b093,Sandwich Eatery,7cbc8380-7cdc-11ea-b119-9be0137867eb,Shriom Tripathi 
75941,appname,complete,None,Gachibowli,2d8c68c0-6d96-11ea-9d84-e7054762b093,Sandwich Eatery,c5a92930-beb0-11e9-b268-47fcdfd8fd18,Ali Lenka
74002,appname,complete,None,Hi Tech City,0151da10-b05d-11ea-a8b3-f5372760955c,La Pino'z Pizza,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
75006,appname,complete,None,Hi Tech City,0151da10-b05d-11ea-a8b3-f5372760955c,La Pino'z Pizza,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
75331,appname,complete,None,Hi Tech City,0151da10-b05d-11ea-a8b3-f5372760955c,La Pino'z Pizza,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
75336,appname,rejected,Item Out Of Stock,Hi Tech City,0151da10-b05d-11ea-a8b3-f5372760955c,La Pino'z Pizza,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
74780,appname,rejected,Others,Hi Tech City,0151da10-b05d-11ea-a8b3-f5372760955c,La Pino'z Pizza,a414a670-d51f-11e9-b697-1b286d5a0edf,ShivChauhan
75068,appname,complete,None,Hi Tech City,0151da10-b05d-11ea-a8b3-f5372760955c,La Pino'z Pizza,bac69ef0-b80f-11e9-b484-3b8451e6cffd,Shivam Gupta
75678,appname,complete,None,Hi Tech City,0151da10-b05d-11ea-a8b3-f5372760955c,La Pino'z Pizza,bac69ef0-b80f-11e9-b484-3b8451e6cffd,Shivam Gupta
75787,appname,complete,None,Hi Tech City,0151da10-b05d-11ea-a8b3-f5372760955c,La Pino'z Pizza,bac69ef0-b80f-11e9-b484-3b8451e6cffd,Shivam Gupta
76486,appname,complete,None,Hi Tech City,0151da10-b05d-11ea-a8b3-f5372760955c,La Pino'z Pizza,bac69ef0-b80f-11e9-b484-3b8451e6cffd,Shivam Gupta
74444,appname,complete,None,Hi Tech City,0151da10-b05d-11ea-a8b3-f5372760955c,La Pino'z Pizza,f5781bf0-daa1-11e9-a216-3f55652726a8,JimitShah
74496,appname,complete,None,Hi Tech City,0151da10-b05d-11ea-a8b3-f5372760955c,La Pino'z Pizza,f5781bf0-daa1-11e9-a216-3f55652726a8,JimitShah
74313,appname,complete,None,Gachibowli,92f5a0c0-7806-11eb-8161-e593d9aa3bbd,Kodi Kura Chitti Gaare,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
74421,appname,complete,None,Gachibowli,92f5a0c0-7806-11eb-8161-e593d9aa3bbd,Kodi Kura Chitti Gaare,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
74906,appname,complete,None,Gachibowli,92f5a0c0-7806-11eb-8161-e593d9aa3bbd,Kodi Kura Chitti Gaare,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
75493,appname,complete,None,Gachibowli,92f5a0c0-7806-11eb-8161-e593d9aa3bbd,Kodi Kura Chitti Gaare,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
75584,appname,complete,None,Gachibowli,92f5a0c0-7806-11eb-8161-e593d9aa3bbd,Kodi Kura Chitti Gaare,1cf3e730-dad0-11e9-a216-3f55652726a8,Akash Shah
